import	USER32.DLL	GetLastActivePopup	0xEXTERNAL:00000103
import	USER32.DLL	ShowOwnedPopups	0xEXTERNAL:00000104
import	USER32.DLL	GetNextDlgTabItem	0xEXTERNAL:00000105
import	USER32.DLL	GetActiveWindow	0xEXTERNAL:00000106
import	USER32.DLL	SetActiveWindow	0xEXTERNAL:00000107
import	USER32.DLL	GetIconInfo	0xEXTERNAL:00000108
import	USER32.DLL	LoadAcceleratorsA	0xEXTERNAL:00000109
import	USER32.DLL	PeekMessageA	0xEXTERNAL:0000010a
import	USER32.DLL	GetMessageA	0xEXTERNAL:0000010b
import	USER32.DLL	TranslateAcceleratorA	0xEXTERNAL:0000010c
import	USER32.DLL	TranslateMessage	0xEXTERNAL:0000010d
import	USER32.DLL	DispatchMessageA	0xEXTERNAL:0000010e
import	USER32.DLL	GetDlgItem	0xEXTERNAL:0000010f
import	USER32.DLL	EndDialog	0xEXTERNAL:00000110
import	USER32.DLL	DialogBoxParamA	0xEXTERNAL:00000111
import	USER32.DLL	SetWindowPos	0xEXTERNAL:00000112
import	USER32.DLL	GetClassLongA	0xEXTERNAL:00000113
import	USER32.DLL	GetSubMenu	0xEXTERNAL:00000114
import	USER32.DLL	TrackPopupMenuEx	0xEXTERNAL:00000115
import	USER32.DLL	DestroyMenu	0xEXTERNAL:00000116
import	USER32.DLL	DestroyWindow	0xEXTERNAL:00000117
import	USER32.DLL	PostQuitMessage	0xEXTERNAL:00000118
import	USER32.DLL	LoadIconA	0xEXTERNAL:00000119
import	USER32.DLL	LoadCursorA	0xEXTERNAL:0000011a
import	USER32.DLL	RegisterClassA	0xEXTERNAL:0000011b
import	USER32.DLL	SetRect	0xEXTERNAL:0000011c
import	USER32.DLL	AdjustWindowRect	0xEXTERNAL:0000011d
import	USER32.DLL	LoadMenuA	0xEXTERNAL:0000011e
import	USER32.DLL	CreateWindowExA	0xEXTERNAL:0000011f
import	USER32.DLL	DrawTextA	0xEXTERNAL:00000120
import	USER32.DLL	MessageBoxA	0xEXTERNAL:00000121
import	USER32.DLL	ShowWindow	0xEXTERNAL:00000122
import	USER32.DLL	ShowCursor	0xEXTERNAL:00000123
import	USER32.DLL	GetAsyncKeyState	0xEXTERNAL:00000124
import	USER32.DLL	ScreenToClient	0xEXTERNAL:00000125
import	USER32.DLL	GetKeyboardState	0xEXTERNAL:00000126
import	USER32.DLL	GetFocus	0xEXTERNAL:00000127
import	USER32.DLL	SendMessageA	0xEXTERNAL:00000128
import	USER32.DLL	GetWindowLongA	0xEXTERNAL:00000129
import	USER32.DLL	PostMessageA	0xEXTERNAL:0000012a
import	USER32.DLL	GetMenu	0xEXTERNAL:0000012b
import	USER32.DLL	SetMenu	0xEXTERNAL:0000012c
import	USER32.DLL	SetWindowLongA	0xEXTERNAL:0000012d
import	USER32.DLL	ChangeDisplaySettingsA	0xEXTERNAL:0000012e
import	USER32.DLL	GetDC	0xEXTERNAL:0000012f
import	USER32.DLL	ReleaseDC	0xEXTERNAL:00000130
import	USER32.DLL	GetCursorPos	0xEXTERNAL:00000131
import	USER32.DLL	ClientToScreen	0xEXTERNAL:00000132
import	USER32.DLL	wsprintfA	0xEXTERNAL:00000133
import	USER32.DLL	CallWindowProcA	0xEXTERNAL:00000134
import	USER32.DLL	GetWindowRect	0xEXTERNAL:00000135
import	USER32.DLL	GetClientRect	0xEXTERNAL:00000136
import	USER32.DLL	GetSystemMetrics	0xEXTERNAL:00000137
import	USER32.DLL	IsWindow	0xEXTERNAL:00000138
import	USER32.DLL	CreateDialogIndirectParamA	0xEXTERNAL:00000139
import	USER32.DLL	SetCursor	0xEXTERNAL:0000013a
import	USER32.DLL	DefWindowProcA	0xEXTERNAL:0000013b
import	USER32.DLL	EnableWindow	0xEXTERNAL:0000013c
import	USER32.DLL	IsIconic	0xEXTERNAL:0000013d
import	USER32.DLL	UpdateWindow	0xEXTERNAL:0000013e
import	USER32.DLL	GetParent	0xEXTERNAL:0000013f
import	USER32.DLL	IsWindowEnabled	0xEXTERNAL:00000140
import	USER32.DLL	UnregisterClassA	0xEXTERNAL:00000141
import	USER32.DLL	UnpackDDElParam	0xEXTERNAL:00000142
import	GDI32.DLL	SetViewportExtEx	0xEXTERNAL:00000143
import	GDI32.DLL	ScaleViewportExtEx	0xEXTERNAL:00000144
import	GDI32.DLL	RestoreDC	0xEXTERNAL:00000145
import	GDI32.DLL	SaveDC	0xEXTERNAL:00000146
import	GDI32.DLL	GetDIBits	0xEXTERNAL:00000147
import	GDI32.DLL	GetStockObject	0xEXTERNAL:00000148
import	GDI32.DLL	SetBkMode	0xEXTERNAL:00000149
import	GDI32.DLL	GetObjectA	0xEXTERNAL:0000014a
import	GDI32.DLL	GetTextMetricsA	0xEXTERNAL:0000014b
import	GDI32.DLL	OffsetViewportOrgEx	0xEXTERNAL:0000014c
import	GDI32.DLL	CreateCompatibleDC	0xEXTERNAL:0000014d
import	GDI32.DLL	CreateDIBSection	0xEXTERNAL:0000014e
import	GDI32.DLL	SetMapMode	0xEXTERNAL:0000014f
import	GDI32.DLL	GetDeviceCaps	0xEXTERNAL:00000150
import	GDI32.DLL	CreateFontA	0xEXTERNAL:00000151
import	GDI32.DLL	SelectObject	0xEXTERNAL:00000152
import	GDI32.DLL	SetTextColor	0xEXTERNAL:00000153
import	GDI32.DLL	SetBkColor	0xEXTERNAL:00000154
import	GDI32.DLL	SetTextAlign	0xEXTERNAL:00000155
import	GDI32.DLL	GetTextExtentPoint32A	0xEXTERNAL:00000156
import	GDI32.DLL	ExtTextOutA	0xEXTERNAL:00000157
import	GDI32.DLL	DeleteObject	0xEXTERNAL:00000158
import	GDI32.DLL	DeleteDC	0xEXTERNAL:00000159
import	GDI32.DLL	SetWindowExtEx	0xEXTERNAL:0000015a
import	GDI32.DLL	ScaleWindowExtEx	0xEXTERNAL:0000015b
import	GDI32.DLL	IntersectClipRect	0xEXTERNAL:0000015c
import	GDI32.DLL	GetClipBox	0xEXTERNAL:0000015d
import	GDI32.DLL	GetGlyphOutlineA	0xEXTERNAL:0000015e
import	GDI32.DLL	SetViewportOrgEx	0xEXTERNAL:0000015f
import	GDI32.DLL	CreateDIBitmap	0xEXTERNAL:00000160
import	GDI32.DLL	BitBlt	0xEXTERNAL:00000161
import	GDI32.DLL	GetTextExtentPointA	0xEXTERNAL:00000162
import	GDI32.DLL	PatBlt	0xEXTERNAL:00000163
import	GDI32.DLL	GetMapMode	0xEXTERNAL:00000164
import	GDI32.DLL	LPtoDP	0xEXTERNAL:00000165
import	GDI32.DLL	DPtoLP	0xEXTERNAL:00000166
import	GDI32.DLL	GetBkColor	0xEXTERNAL:00000167
import	GDI32.DLL	GetTextColor	0xEXTERNAL:00000168
import	GDI32.DLL	Escape	0xEXTERNAL:00000169
import	GDI32.DLL	TextOutA	0xEXTERNAL:0000016a
import	GDI32.DLL	RectVisible	0xEXTERNAL:0000016b
import	GDI32.DLL	PtVisible	0xEXTERNAL:0000016c
import	GDI32.DLL	CreateSolidBrush	0xEXTERNAL:0000016d
import	GDI32.DLL	GetWindowExtEx	0xEXTERNAL:0000016e
import	GDI32.DLL	GetViewportExtEx	0xEXTERNAL:0000016f
import	GDI32.DLL	CreateBitmap	0xEXTERNAL:00000170
import	COMDLG32.DLL	GetFileTitleA	0xEXTERNAL:00000171
import	COMDLG32.DLL	GetOpenFileNameA	0xEXTERNAL:00000172
import	COMDLG32.DLL	GetSaveFileNameA	0xEXTERNAL:00000173
import	ADVAPI32.DLL	RegDeleteValueA	0xEXTERNAL:00000174
import	ADVAPI32.DLL	RegCreateKeyExA	0xEXTERNAL:00000175
import	ADVAPI32.DLL	RegDeleteKeyA	0xEXTERNAL:00000176
import	ADVAPI32.DLL	RegEnumKeyA	0xEXTERNAL:00000177
import	ADVAPI32.DLL	RegCreateKeyA	0xEXTERNAL:00000178
import	ADVAPI32.DLL	GetFileSecurityA	0xEXTERNAL:00000179
import	ADVAPI32.DLL	SetFileSecurityA	0xEXTERNAL:0000017a
import	ADVAPI32.DLL	RegQueryValueA	0xEXTERNAL:0000017b
import	ADVAPI32.DLL	RegSetValueA	0xEXTERNAL:0000017c
import	ADVAPI32.DLL	RegCloseKey	0xEXTERNAL:0000017d
import	ADVAPI32.DLL	RegQueryValueExA	0xEXTERNAL:0000017e
import	ADVAPI32.DLL	RegOpenKeyExA	0xEXTERNAL:0000017f
import	ADVAPI32.DLL	RegSetValueExA	0xEXTERNAL:00000180
import	ADVAPI32.DLL	RegOpenKeyA	0xEXTERNAL:00000181
import	IMM32.DLL	ImmGetConversionStatus	0xEXTERNAL:00000182
import	IMM32.DLL	ImmSetCompositionWindow	0xEXTERNAL:00000183
import	IMM32.DLL	ImmGetContext	0xEXTERNAL:00000184
import	IMM32.DLL	ImmGetCompositionStringA	0xEXTERNAL:00000185
import	IMM32.DLL	ImmReleaseContext	0xEXTERNAL:00000186
import	IMM32.DLL	ImmGetOpenStatus	0xEXTERNAL:00000187
import	IMM32.DLL	ImmSetOpenStatus	0xEXTERNAL:00000188
import	DSOUND.DLL	DirectSoundCreate8	0xEXTERNAL:00000189
import	COMCTL32.DLL	InitCommonControls	0xEXTERNAL:0000018a
import	OLEDLG.DLL	OleUIBusyA	0xEXTERNAL:0000018b
import	OLEPRO32.DLL	OleCreateFontIndirect	0xEXTERNAL:0000018c
import	WS2_32.DLL	ntohl	0xEXTERNAL:0000018d
import	WS2_32.DLL	getsockopt	0xEXTERNAL:0000018e
import	WS2_32.DLL	WSACleanup	0xEXTERNAL:0000018f
import	WS2_32.DLL	socket	0xEXTERNAL:00000190
import	WS2_32.DLL	recv	0xEXTERNAL:00000191
